job_link,job_summary
https://www.linkedin.com/jobs/view/sr-sap-business-analyst-at-steneral-consulting-3742868258,"this is both functional and some technical skills needed
strong mfr experience
good SAP
they are using the Enterprise platform but any SAP platform is ok
this position can work out of 2 locations
either Londonderry NH or Sauk Rapids MN
there is a possibility of relo assistance
salary is up to 130k -small bonus [ 2 to 3 % of salary ]
prefer a degree but not a deal breaker
USC or green card holder
will start with a phone interview
must have very good comm. skills
company is Harvey Building Products
We are seeking a qualified professional to fulfill the immediate need for a Sr. Manufacturing SAP Business Analyst.
Roles And Responsibilities
The Senior Manufacturing SAP Business Analyst will report to the Information Systems Manager and be responsible for managing approved changes in our SAP ECC system while operating in a DEV/QAS/PRD environment.
Work directly with Business Process Owners to understand current processes, their requirements for change, and recommend solutions using standard SAP functionality. If program enhancements or custom transactions are required, they will provide detailed functional specifications for a technical developer.
Troubleshoot and analyze day to day SAP system related issues; create test scenarios in QAS system to duplicate user problems and gather requirements from BPO to resolve their issue.
Work with designated outside support vendors and our internal development team to analyze and manage issues, or defined changes, to closure.
Create data and process scenarios to test solutions accurately and completely for successful results.
Demonstrate a strong understanding of SAP configuration (SPRO), transport creation/release process, testing, and troubleshooting in these areas:
Primary modules: PP, MM, SD, FI, PM
Secondary modules: TM, QM
Support our Customer Service and Field Service Technician users in the C4C Service and FSM cloud environment
Education And Experience
Bachelor’s degree
5+ years’ experience with SAP ECC: PP, MM, SD, FI, PM
SAP C4C and Cloud Integration
Work in Lean Manufacturing environment
Qualifications And Preferred Skills
Deep knowledge of SAP business processes, particularly in the areas of discrete Manufacturing
Understand business requirements, identify issues, and provide solutions using standard SAP best practices
Strong understanding of Agile project methods/terminology
Experience working with business owners to elicit, analyze, communicate, and validate requirements for change in an SAP environment
Passion for learning new technologies and solutions, and finding ways for business areas to reduce process time and cost
Strong oral and written communication skills
Plan and manage activities
Manage business relationships
Show more
Show less"
https://www.linkedin.com/jobs/view/business-analyst-ii-encounter-operations-at-magellan-health-3802876797,"Preferred Qualifications - Encounters
Outbound Encounters Submissions
Knowledge of X12 format to include 837, 999 and 277 files.
Professional experience in the managed care, healthcare, Medicaid or other health insurance industries.
Experience in Healthcare claims operations and/or encounter submissions preferred.
Experience in a data warehouse environment and with data warehouse appliances.
Requires strong expertise in MS Excel and working with SQL Server relational databases.
Possesses strong analytical and problem solving skills, with experience working as a liaison between technical and non-technical groups.
Excellent verbal and written communication skills while sharing complex healthcare analytic data.
Ability to forge effective business relationships across organizations, functional groups and levels.
Serves as liaison between departmental team business owners, end users, IT, Claims and Clinical departments. Responds to ad hoc requests for support, reports and analysis. Supports departmental management team by providing trending and performance data. Supports special projects. Maintains and monitors reporting queues and requests (if appropriate), and internal share point sites. May participate in full life cycle development by performing requirements analysis, process development and design, and testing using development methodology. Collaborates with functional teams, as well as with IT business analysts and programmers to develop detailed design specifications according to standards.
Develops and documents workflow, systems requirements, system impact analysis, systems design, process analysis and testing (including reasonableness checks) using software development methodology to provide efficient, cost-effective solutions as directed. Identifies impact of solutions on existing and future systems. May perform operational activities.
Creates and maintains standard related reports to support operational and development needs.
Manages reporting and requests for ad hoc reports to support sales, implementation, new product development, specials.
Queries data warehouse and internal databases and prepares user friendly reports according to requestors? requirements.
Creates and maintains internal management tools and databases to support CQI, rates, workflow business rules and system configuration, reimbursement and document management requirements.
Develops and maintains project plans. Manages small to medium sized projects, system enhancements impacting data management.
Conducts root cause analyses, gathering data to pinpoint problem areas on which to focus, validating that the analysis is data driven, recommending and implementing solutions and evaluating those results, and implementing controls to monitor consistent use of the solution.
Participates in design plans for implementation, produces user documentation and training materials. May conduct end user training.
Provides status reports that give a detailed description of the current project's progress and indicates time devoted to each task of the project; leads status meetings, creating agendas and documenting meeting minutes as needed.
Identifies reporting needs based on system configuration and workflows and documents reporting requirements and testing of new reports in development prior to implementation to Production.
Participates in initiatives or projects that support process improvements, leveraging new system capabilities or the integration of data/other applications into existing systems.
Performs other duties as assigned.
Responsibilities
Other Job Requirements
Related professional experience in the managed care, healthcare, or insurance industries.
Analytical/problem solving skills.
Excellent verbal and written communication skills.
Strong PC background and efficient in using standard software.
Knowledge of system process analysis and/or program management, estimating IT system development, and testing.
For positions supporting Medicare, requires experience working in Medicare Operations.
General Job Information
Title
Business Analyst II - Encounter Operations
Grade
24
Work Experience - Required
Business Analysis
Work Experience - Preferred
Education - Required
A Combination of Education and Work Experience May Be Considered., Bachelor's
Education - Preferred
License and Certifications - Required
License And Certifications - Preferred
Salary Range
Salary Minimum
$58,440
Salary Maximum
$93,500
This information reflects the anticipated base salary range for this position based on current national data. Minimums and maximums may vary based on location. Actual pay will be adjusted based on an individual's skills, experience, education, and other job-related factors permitted by law.
This position may be eligible for short-term incentives as well as a comprehensive benefits package. Magellan offers a broad range of health, life, voluntary and other benefits and perks that enhance your physical, mental, emotional and financial wellbeing.
Magellan Health, Inc. is proud to be an Equal Opportunity Employer and a Tobacco-free workplace. EOE/M/F/Vet/Disabled.
Every employee must understand, comply with and attest to the security responsibilities and security controls unique to their position; and comply with all applicable legal, regulatory, and contractual requirements and internal policies and procedures.
R00000060619
Show more
Show less"
https://www.linkedin.com/jobs/view/sr-sap-business-analyst-at-steneral-consulting-3743434907,"this is both functional and some technical skills needed
strong mfr experience
good SAP
they are using the Enterprise platform but any SAP platform is ok
this position can work out of 2 locations
either Londonderry NH or Sauk Rapids MN
there is a possibility of relo assistance
prefer a degree but not a deal breaker
USC or green card holder
will start with a phone interview
must have very good comm. skills
company is Harvey Building Products
We are seeking a qualified professional to fulfill the immediate need for a Sr. Manufacturing SAP Business Analyst.
Roles And Responsibilities
The Senior Manufacturing SAP Business Analyst will report to the Information Systems Manager and be responsible for managing approved changes in our SAP ECC system while operating in a DEV/QAS/PRD environment.
Work directly with Business Process Owners to understand current processes, their requirements for change, and recommend solutions using standard SAP functionality. If program enhancements or custom transactions are required, they will provide detailed functional specifications for a technical developer.
Troubleshoot and analyze day to day SAP system related issues; create test scenarios in QAS system to duplicate user problems and gather requirements from BPO to resolve their issue.
Work with designated outside support vendors and our internal development team to analyze and manage issues, or defined changes, to closure.
Create data and process scenarios to test solutions accurately and completely for successful results.
Demonstrate a strong understanding of SAP configuration (SPRO), transport creation/release process, testing, and troubleshooting in these areas:
Primary modules: PP, MM, SD, FI, PM
Secondary modules: TM, QM
Support our Customer Service and Field Service Technician users in the C4C Service and FSM cloud environment
Education And Experience
Bachelor’s degree
5+ years’ experience with SAP ECC: PP, MM, SD, FI, PM
SAP C4C and Cloud Integration
Work in Lean Manufacturing environment
Qualifications And Preferred Skills
Deep knowledge of SAP business processes, particularly in the areas of discrete Manufacturing
Understand business requirements, identify issues, and provide solutions using standard SAP best practices
Strong understanding of Agile project methods/terminology
Experience working with business owners to elicit, analyze, communicate, and validate requirements for change in an SAP environment
Passion for learning new technologies and solutions, and finding ways for business areas to reduce process time and cost
Strong oral and written communication skills
Plan and manage activities
Manage business relationships
Show more
Show less"
https://www.linkedin.com/jobs/view/dts-senior-business-analyst-at-hackensack-meridian-health-3784793498,"Description
Our team members are the heart of what makes us better.
At
Hackensack Meridian
Health
we help our patients live better, healthier lives — and we help one another to succeed. With a culture rooted in connection and collaboration, our employees are team members. Here, competitive benefits are just the beginning. It’s also about how we support one another and how we show up for our community.
Together, we keep getting better - advancing our mission to transform healthcare and serve as a leader of positive change.
The
Digital Technology Services (DTS) Senior Business Analyst (SBA)
is the link between the business objectives and core technological capabilities the team is building across the Hackensack Meridian Health (HMH) network. An agile team requires constant adaptation and innovation to turn customer needs into outputs. Goal is to drive organized and effective requirements to build the product. Responsible for utilizing creative and practical thinking to translate requirements into direct improvements. Is then responsible for ensuring the team knows and understands what they are expected to build through a backlog and user stories and how it connects to overall objectives. Is the team's source for business logic, requirements, analysis, testing features once ready etc.
This position is remote - up to 25% onsite.
Responsibilties
A day in the life of a
Digital Technology Services (DTS) Senior Business Analyst (SBA)
at Hackensack Meridian Health includes:
Collaborate with a Product Owner to shape the end-to-end product strategy and determine business value.
Elicit requirements to accomplish team goals.
Support the product owners in collaborating with other teams and leadership to ensure team strategy aligns with overall product vision.
Serve as the day to day contact for the team on clarification of requirements and drive user stories.
Exercise strong decision making mandate across the team as a proxy to the Product or Senior Product Owner.
Stay in sync with the product owners on priorities and day to day decision making.
Utilize market and industry knowledge to translate user needs into user stories and acceptance criteria for their team. Maintain a backlog 3 to 4 sprints ahead of the team.
Define, implement and track performance metrics once a solution enters production.
Prep and support the team on product demos.
Manage customer relationships and expectations by developing a communication process to keep others up-to-date on project results.
Recommend and provide insight into the best techniques in delivery.
Other duties and/or projects as assigned.
Adheres to HMH Organizational competencies and standards of behavior.
Qualifications
Education, Knowledge, Skills and Abilities Required
:
Bachelor's degree in a related field.
Minimum of 3-5 years of strong experience in a business analyst role.
Knowledge of analytical tools (e.g., Tableau, Python).
Agile ceremony facilitation familiarity.
Key performance indicator (KPI) creation and management.
Knowledge of healthcare provider ecosystem.
Translation of business requirements to technical.
Experience with data analytics.
Excellent written and verbal communication skills.
Ability to think critically, intellectually curious, prioritize, and a desire to learn.
Relationship building and ability to work with technical and non-technical stakeholders.
Knowledge of the Agile work process.
Ability to see the big-picture and has detail-oriented thinking.
Proficient computer skills including but not limited to Microsoft Office and Google Suite platforms.
Education, Knowledge, Skills And Abilities Preferred
Background that is comprised of both healthcare provider knowledge as well as expert understanding of high-quality analytics product delivery.
If you feel that the above description speaks directly to your strengths and capabilities, then please apply today!
Show more
Show less"
https://www.linkedin.com/jobs/view/business-analyst-senior-at-fis-3801100434,"Position Type
Full time
Type Of Hire
Experienced (relevant combo of work and education)
Education Desired
Bachelor's Degree
Job Description
GENERAL DUTIES & RESPONSIBILITIES
Provides leadership for area of responsibility including planning, coaching, recruiting, selection, performance development and mentoring
Monitors staff performance, works with employees to implement goals and document progress, approves incentive compensation calculations and works with Human Resources on employee related issues
Responsible for activities involved in selling products and/or services, developing new accounts and/or expanding existing accounts
Directs resources in a cost-effective, innovative manner including assisting sales executives in effective use of resources and tools
Participates in establishing financial goals, objectives and measurements to meet growth targets
Develops sales plans, goals, strategies and objectives to achieve team goals and revenue objectives
Identifies critical market segments through market research and competitor analyses and recommends sales strategies for improvement
Implements and executes sales policies and practices
Oversees trade show participation and participates in planning of sales meetings
Prepares sales production reports for senior management
Participates in building, packaging and price setting with members of management to meet market needs
Monitors client survey results to ensure positive client relationships and satisfaction and responds to any negative criticism
Ensures development and maintenance of long-term relationships with client base
Instills a belief in the company's vision, mission and goals and works to establish FIS as an industry expert and leader
Encourages staff to participate in product/service as well as industry related educational opportunities to strengthen and improve skill levels and ability to service customers
May assist sales executives in attaining revenue goals including the development of tactical and strategic plans to create and close product/service opportunities
Other related duties assigned as needed
Education Requirements
Bachelor’s degree or the equivalent combination of education, training, or work experience.
General Knowledge, Skills & Abilities
Requires strong management, organizational, team building, coaching and mentoring skills
Requires strong business skills, industry knowledge, financial management and planning skills, long-term vision and executive presence
In-depth knowledge of FIS products and services
General knowledge of financial and/or payment solutions technology including systems, applications and banking practices
Requires expert negotiation and communication skills, both written and verbal
Excellent skills in communicating ideas both verbally and in written form in a clear, concise and professional manner including presentations
Ability to communicate effectively with all levels of management in an organized, professional manner
Skill in productivity, planning and workload management
Requires solid decision-making and problem solving skills
Analytical skills are required to determine client business needs and requirements
Ability to remain calm under various levels of pressure
Ability to show established track record of involvement in industry trade groups preferred
Requires the ability to establish and maintain effective working relationships with all levels of management (internally/externally), employees, clients and public
Ability to identify, address and resolve employee related issues
Travel is required
Fis Job Level Description
Senior management role. Manages a portion of the sales activities within the division with responsibility for results, including costs, methods and staffing. Receives assignments in the form of objectives and determines how to use resources to meet sales goals. Provides guidance to team members within latitude of established company policies. Recommends changes to policies and establishes procedures that affect group. Works on issues of diverse scope where analysis of situation or data requires evaluation of a variety of factors, including an understanding of current business trends. Follows processes and policies in selecting methods and techniques for obtaining solutions and results. Acts as advisor to team members in meeting sales objectives and/or resolving problems. Develops and administers schedules, performance requirements, and may have budget responsibilities.
Privacy Statement
FIS is committed to protecting the privacy and security of all personal information that we process in order to provide services to our clients. For specific information on how FIS protects personal information online, please see the Online Privacy Notice .
EEOC Statement
FIS is an equal opportunity employer. We evaluate qualified applicants without regard to race, color, religion, sex, sexual orientation, gender identity, marital status, genetic information, national origin, disability, veteran status, and other protected characteristics. The EEO is the Law poster is available here supplement document available here
For positions located in the US, the following conditions apply. If you are made a conditional offer of employment, you will be required to undergo a drug test. ADA Disclaimer~ In developing this job description care was taken to include all competencies needed to successfully perform in this position. However, for Americans with Disabilities Act (ADA) purposes, the essential functions of the job may or may not have been described for purposes of ADA reasonable accommodation. All reasonable accommodation requests will be reviewed and evaluated on a case-by-case basis.
Sourcing Model
Recruitment at FIS works primarily on a direct sourcing model; a relatively small portion of our hiring is through recruitment agencies. FIS does not accept resumes from recruitment agencies which are not on the preferred supplier list and is not responsible for any related fees for resumes submitted to job postings, our employees, or any other part of our company.
#pridepass
Show more
Show less"
https://www.linkedin.com/jobs/view/business-analyst-at-kforce-inc-3796398573,"Responsibilities
Kforce has a client that is seeking a Business Analyst in Columbus, OH. Responsibilities:
Business Analyst will provide domain knowledge to the agile development team and facilitating workshops
Work closely with product owners, developers, and testers to ensure requirements and functional designs are translated accurately into meaningful stories in JIRA that the scrum team(s) can deliver against
Work with developers, user experience designers, subject matter experts, legal and compliance teams to obtain a well-rounded understanding of what is being asked for and our ability to deliver it within the constraints of our banking environment
As a Business Analyst, you will build and maintain confluence overviews of current state of work and plans with milestone delivery and tracking to partner with scrum masters who lead day-to-day monitoring
Juggle multiple projects and initiatives at any given time, all with aggressive delivery expectations - attention to detail is essential
Requirements
Overall, 3 - 5+ years of experience in a Business Analyst/Product Owner, role preferably with exposure to Agile methods, process & execution
Experience developing business requirements, writing stories, preferably working knowledge for creating testing conditions, use cases and validation criteria
Intermediate/Advanced experience using Jira, Microsoft Office, including Excel, Visio, PowerPoint, and MS Project
Strong verbal and written communication skills and presentation skills across various stakeholders and senior management with the ability to forge lasting relationships
Self-starter and problem-solver with ability to collaborate and effectively communicate across all levels, while working in a dynamic, collaborative, and challenging environment
Excellent analytical and logical thinking to understand and analyze complex business processes
Strong organizational and prioritization skills, detail-oriented, and strong interpersonal skills
Ability to work collaboratively with development teams and across lines of business to develop meaningful relationships to achieve common goals
Ability to work across teams to gather requirements from those teams needing work done on the Payments Platform and vice versa - dependency sub-tasks
Preferred Qualifications, Capabilities, Skills:
Ability to deal with different stakeholder groups to elicit business requirements, procedures, and processes
Ability to work in a fast-paced environment, be flexible, follow tight deadlines, organize, and prioritize work
Experience working on financial products in Payments' space is desirable
The pay range is the lowest to highest compensation we reasonably in good faith believe we would pay at posting for this role. We may ultimately pay more or less than this range. Employee pay is based on factors like relevant education, qualifications, certifications, experience, skills, seniority, location, performance, union contract and business needs. This range may be modified in the future.
We offer comprehensive benefits including medical/dental/vision insurance, HSA, FSA, 401(k), and life, disability & ADD insurance to eligible employees. Salaried personnel receive paid time off. Hourly employees are not eligible for paid time off unless required by law. Hourly employees on a Service Contract Act project are eligible for paid sick leave.
Note: Pay is not considered compensation until it is earned, vested and determinable. The amount and availability of any compensation remains in Kforce's sole discretion unless and until paid and may be modified in its discretion consistent with the law.
This job is not eligible for bonuses, incentives or commissions.
Kforce is an Equal Opportunity/Affirmative Action Employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, pregnancy, sexual orientation, gender identity, national origin, age, protected veteran status, or disability status.
Salary: $35 - $37 per hour
Show more
Show less"
https://www.linkedin.com/jobs/view/business-analyst-with-public-sector-and-project-management-experience-at-software-people-inc-3696902160,"Phone/Skype Hire. Onsite from day 1
Location: Columbia, SC
Duration: 12+ months
Responsibilities
Work with all divisions to collect requirements for inmate tablet system
Evaluate requirements across divisions to ensure interoperability and continuity
Understand the interactions between systems, applications, and services within the environment, and evaluate the impact of changes or additions.
Work with current tablet vendor and staff to understand business, objectives, and competing priorities.
Develop road map for applications and functionality to be rolled out by vendor, align development plans, and ensure effective integration with related internal and external information systems.
Analyze systems and perform usability testing to ensure performance and reliability, scalability, and security requirements are met.
work with procurement team in developing complete solicitation for tablet system
participate in the evaluation of proposals for tablet system
Manage and oversee implementation of new system
Monitor technological advancements to ensure that solutions are continuously improved, supported, and aligned with industry and agency Standards as well as emerging business requirements.
Skills Needed
Excellent project/vendor management skills
Experience leading internal requirements gathering /stakeholder signoff/ consensus building
Ability to conceptualize needed change and initiate appropriate activities to move from concepts to implementation.
Knowledge of project management principles and methodologies.
Ability to effectively plan and prioritize work activities to meet organizational goals, schedules, and deadlines.
Ability to make presentations and prepare reports.
Knowledge of correctional environment and the use of technology within
Understanding of criminal justice specific data interface standards.
Knowledge of wireless networks wifi and private lte for tablet connectivity
Knowledge of agency needs and ability to interpret rules and regulations.
Ability to work without supervision with complete latitude for independent judgment.
Required Education
Bachelor's degree in information technology-related discipline with 7+ years of IT project management experience.
Show more
Show less"
https://www.linkedin.com/jobs/view/senior-business-analyst-at-ltimindtree-3776126457,"About Us:
LTIMindtree
is a global technology consulting and digital solutions company that enables enterprises across industries to reimagine business models, accelerate innovation, and maximize growth by harnessing digital technologies. As a digital transformation partner to more than 700+ clients, LTIMindtree brings extensive domain and technology expertise to help drive superior competitive differentiation, customer experiences, and business outcomes in a converging world. Powered by nearly 90,000 talented and entrepreneurial professionals across more than 30 countries, LTIMindtree — a Larsen & Toubro Group company — combines the industry-acclaimed strengths of erstwhile Larsen and Toubro Infotech and Mindtree in solving the most complex business challenges and delivering transformation at scale. For more information, please visit www.ltimindtree.com.
Job Title: Senior Business Analyst
Work Location
NYC
Job Description:
Eliciting, challenging, and prioritizing requirements
Creation of User Stories covering Business and Functional Requirements for projects large and small, ranging from small functional enhancements to large multi-year transformation projects.
Driving business architectural solutions focused on flexibility, time to market and re-usability
Working with business and technology partners to provide a seamless experience to users both internal and external when interacting with payment systems
Supporting testing of new or enhanced applications and/or systems and providing guidance to team members on complex testing tasks including case development, requirement traceability analysis, test preparation, script writing, and functional test execution
Working with business and technology teams to develop technology roadmap strategy
Payment Domain Knowledge base:
Payments related experience
Hands-on experience and thorough understanding of Merchant Acquiring life-cycle
Strong understanding of specifications like ISO8583, Visa Base 1 and Base 2, Master Card IPM
Understanding of 3D secure and Secure Remote Commerce
Understanding of POS terminal driving, crypto data elements
Core BA Skills:
Written and verbal communication skills, including technical writing skills
Ability to conduct cost/benefit analysis
Business case development
Modeling techniques and methods
Requirement Management including Requirement Elicitation, Requirement Packaging, Requirement Validation and Requirement Verification etc.
Benefits and Perks:
Comprehensive Medical Plan Covering Medical, Dental, Vision
Short Term and Long-Term Disability Coverage
401(k) Plan with Company match
Life Insurance
Vacation Time, Sick Leave, Paid Holidays
Paid Paternity and Maternity Leave
The range displayed on each job posting reflects the minimum and maximum salary target for the position across all US locations. Within the range, individual pay is determined by work location and job level and additional factors including job-related skills, experience, and relevant education or training. Depending on the position offered, other forms of compensation may be provided as part of overall compensation like an annual performance-based bonus, sales incentive pay and other forms of bonus or variable compensation.
Disclaimer:
The compensation and benefits information provided herein is accurate as of the date of this posting.
LTIMindtree
is an equal opportunity employer that is committed to diversity in the workplace. Our employment decisions are made without regard to race, color, creed, religion, sex (including pregnancy, childbirth or related medical conditions), gender identity or expression, national origin, ancestry, age, family-care status, veteran status, marital status, civil union status, domestic partnership status, military service, handicap or disability or history of handicap or disability, genetic information, atypical hereditary cellular or blood trait, union affiliation, affectional or sexual orientation or preference, or any other characteristic protected by applicable federal, state, or local law, except where such considerations are bona fide occupational qualifications permitted by law.
Safe return to office
:
In order to comply with LTIMindtree’ s company COVID-19 vaccine mandate, candidates must be able to provide proof of full vaccination against COVID-19 before or by the date of hire. Alternatively, one may submit a request for reasonable accommodation from LTIMindtree’s COVID-19 vaccination mandate for approval, in accordance with applicable state and federal law, by the date of hire. Any request is subject to review through LTIMindtree’s applicable processes.
Show more
Show less"
https://www.linkedin.com/jobs/view/business-analyst-at-intellectt-inc-3763536811,"Role:
Business Analyst - B
Location:
Alameda, CA - 94502
Duration:
12 Months
Job Description
Good Documentation skills; Ability to use Excel, create PowerPoint presentations, process flows, and documentation.
This is not a technical Business Analyst role. It is a Management Analyst role.
Reporting through sales force and Power BI. Run the reports, analyze the data, and share it with the cross-functional team.
Analytical experience needed.
Strong Communication skills. Communicating with stakeholders, building relationships, and working together.
Reporting and Analytics exp: like Power BI dashboards and Salesforce reports for 3 to 5 years of experience.
Work on the Salesforce service cloud application and collect customer data (calls, complaints, etc) and manipulate, and distribute the data to those who need it for analysis.
Education And Experience
Minimum bachelor's degree required.
Reporting and Analytics exp: like Power BI dashboards and Salesforce reports for 3 to 5 years of experience.
Will also consider a Masters degree with 1 to 2 years exp.
Show more
Show less"
https://www.linkedin.com/jobs/view/strategic-planner-business-analyst-staff-hybrid-telework-at-lockheed-martin-3785806568,"We are committed to work life balance by promoting this HYBRID TELEWORK opportunity. These job requirements allow the employee to work at a Lockheed Martin-designated office or job site for part of their schedule and has a predefined regular, recurring telework schedule for the remaining part of their work schedule.
At Lockheed Martin Rotary and Mission Systems, we are driven by innovation and integrity. We believe that by applying the highest standards of business ethics and visionary thinking, everything is within our reach – and yours as a Lockheed Martin employee. Lockheed Martin values your skills, training and education.
Do you want to be part of a culture that inspires employees to think big, perform with excellence and build incredible products? We provide the resources, inspiration and focus - if you have the passion and courage to dream big, then we want to build a better tomorrow with you. Come and experience your future!
The Strategic Planning role within the Rotary & Mission Systems (RMS) business area will be responsible for a wide variety of strategic initiatives, to include: analyzing and shaping the business portfolio, assessing and recommending the allocation of investment resources, creating a strategic growth forecast, shaping 1LMX transformation initiatives, supporting strategic reviews, performing market research and analysis, and developing business intelligence tools and datasets. In this role, the successful candidate will exercise discretion to structure and execute projects that support executive decision making. They will also work effectively with RMS executives and across the enterprise with LOB Strategy, Business Development, Program Management, Engineering, Finance, and Communications.
Portfolio Assessment And Shaping
Support efforts to assess and strategically manage the RMS business portfolio – evaluating our performance and position in the market to inform portfolio management decisions
Support Mergers & Acquisitions process via market research and building company profiles
Investment Resources Planning
Conduct analysis and vetting in support of the allocation of investment resources
Make recommendations on the selection of RMS priority investment projects and the allocation of discretionary resources
Conduct execution year reviews of investment projects and investment spending outlooks
Strategic Growth Forecasting
Lead the development and integration of a 10-year growth forecasting model that underpins the RMS strategic plan
Support corporate data requests that leverage the growth forecast and other financial data
1LMX Transformation Initiatives
Provide leadership in 1LMX transformation initiatives, (i.e, the development of new corporate-wide tools and processes) while representing RMS perspectives
Serve as a liaison between corporate transformation teams and RMS subject matter experts
Strategic Reviews / Market Research & Analysis
Conduct market research to formulate assessments of served markets to include market size, growth projections, customers, trends, market attractiveness and competitive environment
Provide research and analysis in support of Strategic Business Reviews (SBRs) and strategic studies
Business Analytics & Business Intelligence
Perform a variety of analytic and modeling projects that support RMS executive decision making. Example projects include business case development, business portfolio analysis, and Orders plan assessments.
Support the creation of financial datasets that underpin analytic and modeling projects
Mature the development of - and employ – machine learning tools in the creation of business intelligence datasets
The successful candidate will be a self-starter that learns quickly and demonstrates superior critical thinking and intellectual agility. They must be able to reliably deliver high quality products while managing tight deadlines.
Show more
Show less"
https://www.linkedin.com/jobs/view/sr-business-analyst-at-lennar-3765465595,"Overview
Welcome Home! Build your career with Lennar:
As one of the nation’s largest builders, Lennar has built over one million new homes for families across America. Since 1954, our communities have catered to all lifestyles and family dynamics, whether you are a first-time or move-up buyer, multigenerational family, or active adult.
At Lennar, Everything’s Included in our homes, and Everyone’s Included on our team. Our Everyone’s Included vision is to be as inclusive and diverse as the communities we build unleashing the power of diversity within our workforce to drive innovation & sustainable growth.
Lennar's Core Values:
Our commitment to Quality, Value, and Integrity is the underlying foundation upon which Lennar was built, and these three fundamental principles still guide us in caring for our customers, associates, trade partners, shareholders, and community.
Your Purpose:
We are looking for a detail-oriented and results-driven Business Analyst to join our team. As a Business Analyst at Lennar, you will be responsible for capturing business requirements, conducting in-depth analysis of moderate-level data capabilities, and managing projects to successful completion. You will work closely with our clients, stakeholders, and internal teams to ensure the seamless execution of technology solutions.
Responsibilities
Capture Business Requirements : Collaborate with clients and stakeholders to gather, document, and validate business requirements for technology projects.
Data Analysis : Perform detailed analysis of moderate-level data capabilities, extracting valuable insights to inform decision-making processes.
Project Management: Manage end-to-end project lifecycles, ensuring timely delivery, budget adherence, and client satisfaction.
Stakeholder Communication : Facilitate communication between technical teams, clients, and stakeholders, ensuring a clear understanding of project goals and requirements.
Process Improvement : Identify opportunities for process improvement, efficiency gains, and innovative solutions to enhance project outcomes.
Detail-oriented mindset with strong problem-solving abilities.
Strong data analysis skills, with the ability to interpret data, identify trends, and provide actionable insights.
Experience in relevant tools and software for business analysis, data analysis, and project management such as Microsoft Office Products, PowerBI, Tableau, R, Matlab, etc.
Experience in specific programming languages, such as Python, SQL, Java, C++, etc.
Project management expertise, including planning, scheduling, and resource management.
Exceptional communication skills, both written and verbal, with the ability to present complex information in a clear and concise manner.
Ability to collaborate effectively with cross-functional teams and stakeholders.
Qualifications
Education and Experience Requirements:
Bachelor’s or Master’s degree in Business Administration, Information Technology or a related field (or equivalent experience).
5-10 years of hands-on experience in Business Analysis, Data Analysis, Project Management, or a comparable role within a technology organization
Relevant certifications, such as CBAP, PMP will be a plus
Physical Requirements:
This is primarily a sedentary office position which requires the Senior Business Analyst to have the ability to operate computer equipment, speak, hear, bend, stoop, reach, lift, and move and carry up to 25 lbs. Finger dexterity is necessary.
This is a position which requires the Senior Business Analyst frequent walking, standing and climbing of stairs in/around homes, models and properties. Must also have the ability to operate computer equipment, speak, hear, bend, stoop, reach, lift, and move and carry up to 25 lbs. Finger dexterity is necessary.
Additional Requirements:
Strong quantitative and analytical foundation with the ability to translate data into actionable and relevant insights.
High proficiency with Microsoft Excel, Microsoft PowerPoint and other Microsoft Office products.
Strong oral, written, listening and presentation skills with a demonstrated ability to effectively communicate in business terms using simple, concise, and relatable examples.
Ability to successfully engage and establish cooperative working relationships with Associates at various lines of business.
Display a nimble mind that can adapt thinking based on new points of view and/or changes in operating environments - an inability to be flexible can result in missed revenue opportunities.
Ability to handle multiple projects simultaneously delegate work and provide leadership across functions.
Prioritizes and plans work activities; Uses time efficiently; Sets goals and objectives; Organizes or schedules other people and their tasks; Develops realistic action plans.
Thinks critically to identify and resolve problems in a timely manner; Gathers and analyzes information skillfully; Develops alternative solutions; Works well in group problem solving situations; Uses reason even when dealing with emotional topics.
Lennar is an equal opportunity employer and complies with all applicable federal, state, and local fair employment practices laws.
Our Interview Process:
30 minute preliminary screen
3-4 interviews with members of our team
This description outlines the basic responsibilities and requirements for the position noted. This is not a comprehensive listing of all job duties of the Associates. Duties, responsibilities and activities may change at any time with or without notice.
Type
Regular Full-Time
Show more
Show less"
