job_link,job_skills
https://www.linkedin.com/jobs/view/jde-business-analyst-supply-chain-at-laticrete-international-3787966579,"JDE Edwards, ERP Implementation, Discrete & Lean Manufacturing, Product Data Management, Inventory Management, Shop Floor Management, Forecasting, Demand Planning, MRP & MPS, Material & Capacity Planning, Product Costing & Manufacturing Accounting, Quality Management, Procurement, JDE Sales, Distribution, EDI, SQL queries, Data extracts, VLookups, Data Analysis, Functional Design Documents, Menus, UXone UDO, Watchlist, E1 Pages, Orchestrator solutions, Advanced queries, BIP Output, E1 Batch application, E1 Interactive Applications, Unit testing, Integration testing, Upgrade, Migration, Integration, Business/system/user issues, Versions, Processing options, IT, Computer Science, Supply Chain Management, JDE Certified in Manufacturing, JDE E1  8.10 and above, ERP implementation, JDE modules, Finance, Sales, Distribution, Manufacturing, AS IS Analysis, Mapping JDE, Creating setups, User Training, Testing, Unit testing, Integration testing, Giving solutions, Data loading, Creating Menus & Versions, Defining setups, Integration with other modules, Preparation, Finalization of specs for report, Documentation of the Business Processes, Setups, User Manuals, Analytical skills, Design skills, Technical skills, Problemsolving skills, Proposing solutions, Negotiating, ERP systems, Database user interface, Database management systems, Multitasking, Independent work, Agile, Flexible, Teamwork, Hybrid/Remote Allowed, Extended hours during GoLives, Work in US EST time zone"
https://www.linkedin.com/jobs/view/senior-business-analyst-at-energy-jobline-3785306083,"Credit Policy, Workflow Improvements, SQL, Data Analysis, Accounting, MS Office Suite, Excel, PowerBI, Tableau, Project Management, Business Analytics, Financial Modeling"
https://www.linkedin.com/jobs/view/business-analyst-ii-at-dana-farber-cancer-institute-3680730375,"Clinical trial, System development, Grant development, Data capture, Protocol review, Monitoring, Intellectual property, Project management, Microsoft Office Suite, Attention to detail, Customer service, Flexibility, Adaptability, Team culture, Communication, Organization, Analytics"
https://www.linkedin.com/jobs/view/business-analyst-ii-at-jobs-for-humanity-3800274451,"FX Operations, Process Management, Project Management, Compliance, Risk Management, Time Management, Communication, Teamwork, Adaptability, Problem Solving, Analytical Skills, Attention to Detail, SelfDevelopment, Feedback, Continuous Learning, Regulatory Awareness, Workflow Optimization, Control Measures, Escalation, Diversity and Inclusion, Equal Opportunities, Supportive Environment, Talent Development"
https://www.linkedin.com/jobs/view/business-analyst-at-jobs-for-humanity-3804298312,"Data Governance, Data Management, Finance Data Warehouse, Metadata Management, Data Lineage, Data Quality, Data Catalog, Financial Services, Capital Markets, Regulatory Reporting, Project Management, ProblemSolving, Analytical Skills, Communication Skills, Attention to Detail, Organization Skills, Team Player, Collibra, MetaCenter, Solidatus"
https://ca.linkedin.com/jobs/view/senior-business-analyst-full-time-temporary-contract-at-ontario-shores-centre-for-mental-health-sciences-3800088035,"Financial Reporting, Budgeting, Forecasting, Financial Analysis, Statistical Analysis, Financial Modeling, Cost Benefit Analysis, Scenario Planning, Data Analysis, Variance Analysis, Compliance Reporting, Account Reconciliation, Microsoft Excel, Other MS Products, MIS Standards, Ontario Healthcare Reporting System, Healthcare Environment, Meditech HCIS, Problem Solving, Creativity, Time Management, Teamwork, Initiative, Communication, CPA Membership, CMA/CGA/CA Designation, 5 Years Related Experience, Accounting or Auditing Experience, Financial Statement Preparation and Analysis Experience"
https://www.linkedin.com/jobs/view/business-analyst-onsite-at-divihn-integration-inc-3783143008,"Business Analysis, Azure DevOps, User Stories, Test Plans, Agile Development, Iterative Development, Pension Systems, Microsoft Platform, Technical Writing, Presentation Skills, Stakeholder Management, System Analysis, Technology Implementation"
https://www.linkedin.com/jobs/view/jd-edwards-business-analyst-at-laticrete-international-3660445587,"JDE, SQL, VLookup, Data Analysis, Test Data Preparation, CRP Testing, iCRP Testing, JDE Oracle Support, Business Requirements Collection, Feasibility Analysis, Scope Definition, Design, Functional Specifications Writing, Project Timeline Adherence, Workload Prioritization, Project Status Communication, Outcome Discussion, Menus Design, UXone UDO, Watchlist, E1 Pages, Orchestrator Solutions, Advanced Queries, BIP Output, E1 Batch Application, E1 Interactive Applications, Unit Testing, Integration Testing, Upgrade Projects, Migration Projects, Integration Projects, Business/System/User Issues Resolution, Version Creation, Processing Options Set Up, Menus Promotion to Production, Business Problems Development, Liaison Between End Users and Development Teams, Collaboration with Subject Matter Experts, CrossFunctional Department Collaboration, IT, Computer Science, Finance, JDE World Experience, JDE E1 Experience, ERP Implementation Experience, Finance JDE Modules Experience, Sales JDE Modules Experience, Distribution JDE Modules Experience, Manufacturing JDE Modules Experience, AS IS Analysis, JDE Mapping, Setups Creation, User Training, Unit Testing, Integration Testing, Client Issues Resolution, Data Loading, Menus & Versions Creation, Setups Definition, Module Integration, Report Specs Preparation and Finalization, Business Processes Documentation, Setups Documentation, User Manuals Documentation, Analytical Skills, Design Skills, Technical Skills, Information Processing, Information Extraction, Complex ProblemSolving Skills, Solution Proposing, Negotiation Skills, ERP Systems Knowledge, Database User Interface Knowledge, Database Management Systems Knowledge, MultiTasking, Team Projects Participation, Independent Work, Minimal Oversight, Agile, Flexible, Teamwork"
https://www.linkedin.com/jobs/view/mid-level-business-analyst-at-amentum-3792991924,"MidLevel Business Analysts, Program Management Office (PMO), Project Control, Data Collection, Project Status Analysis, Reporting, Documentation, Training, Best Practices, CrossProject Resources Optimization, Financial Auditing, Project Roadmaps, Complex Technical and Business Matters, Active SECRET US Government Clearance, US Citizenship, Equal Opportunity Employer, Labor Law Posters, EEO including Disability/Protected Veterans"
https://uk.linkedin.com/jobs/view/business-analyst-payments-at-scot-lewis-associates-3804023446,"Business analysis, Software development, SEPA, SWIFT, BACS, Regulatory reporting, Software development process, Project life cycle, Business user requirements, Business acumen, Clientfacing skills, Conceptual thinking, Analytical skills, Banking systems, OPF Platform, Regulatory Reporting  Mifid EMIR, Market Data  Bloomberg Refinitiv, Loans, Money Market, Trade Finance, Derivative and FX Products"
https://www.linkedin.com/jobs/view/business-analyst-accounting-at-wakemed-3677175136,"Accounting, Financial Reporting, Report Writing, Application Support, Business Analysis, Systems Implementation, Project Management, Technology Solutions, Business Processes, Decision Support, Staff Training, Problem Resolution, Financial Systems, Processing Techniques, Corrections, System Enhancement, Ad hoc Reports, Distribution Lists, Interface Files, Process Improvement, Procedure Writing, Staff Training, Certified Public Accountant, Business Administration, Bachelor's Degree, Master's Degree"
https://www.linkedin.com/jobs/view/business-analyst-advanced-1949-at-advanced-systems-design-3616874112,"Business Analyst, Medicaid, Health Care Payer, Provider Management, MultiVendor Projects, Technical Writing, Microsoft Office, MS Project, SharePoint, Contract Monitoring, Program Management, Software Development Life Cycle, CMS Reporting, Strong Interpersonal Skills, Verbal and Written Communication, Analytical and Critical Thinking Skills, Research and Reporting Skills, Bachelor's Degree in Business Administration, ServiceDisabled VeteranOwned"
https://www.linkedin.com/jobs/view/looking-for-sr-business-analyst-hartford-ct-hybrid-at-software-technology-inc-3794417813,"Business Analysis, Project Management, Data Modeling, Data Warehousing, Data Quality, Data Acquisition, Technical Writing, Stakeholder Engagement, Business Process Reengineering, Information Technology, Systems Analysis, Requirements Gathering, Requirements Analysis, Data Management, Data Standards, Data Governance, Data Visualization, Health Equity, PatientCentered Care, Health Disparities, Race Ethnicity and Language Data Collection, REL Data Standards, REL Data Collection Mandate, Public Sector Service Delivery, MultiTier Computing, Internet and Intranet, Electronic Data Interchange, Imaging, Geographic Information Systems, State Architectural Framework, Information Sharing, Data Integration, Network Interoperability"
https://www.linkedin.com/jobs/view/business-analyst-salesforce-h-f-at-energy-jobline-3773717207,"SalesForce, IT, Engineering, Digital Transformation, Consulting, Solutions, Talent, Academy, Technology, Smart Industry, Multidisciplinary"
https://www.linkedin.com/jobs/view/business-analyst-at-zone-it-solutions-3793396822,"Business Analyst, Interpersonal skills, Communication skills, Data analysis, Relational data analysis, Attention to detail, Documentation skills, Independent work, Teamwork, Inclusive workforce, Nonfunctional requirements, Business process flows, RACI, ERP, Agile, Agnostic, Flexible solutions"
https://www.linkedin.com/jobs/view/business-analyst-iii-us-at-zortech-solutions-3793686845,"Business analysis, System development, Quality assurance, IT systems, Architecture, Microsoft Office, Visio, JIRA, TFS/Azure DevOps, Agile, Waterfall, User Experience, Cloud (AWS) applications, Data analytics, Business intelligence (BI), Product management best practices, Functional design, Application delivery methodology, Problem solving, Decisionmaking, Communication (verbal written presentation), Attention to detail, Analytical abilities, Report generation, Project management methodology, Agile and waterfall methodologies"
https://www.linkedin.com/jobs/view/jd-edwards-business-analyst-at-laticrete-international-3660443855,"JDE E1, Oracle, JD Edwards, SQL, VLookups, Database management systems, ERP systems, E1 Pages, Orchestrator solutions, Advanced queries, BIP Output, E1 Batch application, E1 Interactive Applications, IT, Computer Science, Finance, AS IS Analysis, Unit testing, Integration testing, Agile, Flexible, Teamwork, Hybrid/Remote Allowed"
https://www.linkedin.com/jobs/view/pgd-sr-business-analyst-at-nextera-energy-resources-3774280798,"Microsoft Excel, Powerpoint, SAP, Power BI, Business Intelligence, Financial Modeling, Analytics, Data Visualization, Cost Accounting, Variance Analysis, ActivityBased Costing, Inventory Control, Strategic Analysis, Project Management, Communication, Presentation, Six Sigma, Process Improvement, Data Extraction, Data Organization, Data Analysis, Data Reporting, SelfStudy, Internal Training, External Training"
https://www.linkedin.com/jobs/view/business-analyst-at-techfetch-com-on-demand-tech-workforce-hiring-platform-3804774018,"Business Analysis, CAPPS STARR, STARR, Agile, PeopleSoft, ERP, USAS, TINS, SPA, SDLC, Microsoft Office, Outlook, TEAMS, Microsoft Project, Word, Visio, Excel, PowerPoint, Jira, Microsoft SharePoint, Facilitation techniques, Workflow software"
https://www.linkedin.com/jobs/view/business-analyst-client-onboarding-at-ceres-group-3581038033,"Agile, Data Platform, Project Management, Project Timeline Management, Project Cost Management, Requirement Gathering, Solutioning, User Acceptance Testing, Production Turnover, System Testing, Development, Quality Assurance, Analysis, Support Protocols, Communication, Teamwork"
https://www.linkedin.com/jobs/view/business-analyst-at-nr-consulting-3762818517,"Business Analysis, Organizational Design, Resource Capacity Forecasting, Data Analytics, Agile Tools (Agility JIRA), Cloud Migration, Cloud Modernization"
https://www.linkedin.com/jobs/view/manufacturing-business-analyst-at-skf-group-3801122017,"Manufacturing Business Analyst, Business/ERP System Analyst, Supply Chain, Manufacturing, Customer Service, Data Analysis, XA MAPICS, TLAshford, Art3mis MES, SQL, Cognos, Access, Qlikview, ODBC, MS Office (Word Excel Outlook Visio Access), English language (verbal written electronic), Detailoriented, Analytical skills, Problemsolving skills, Fastpaced environment, Adaptability, Teamwork, US citizenship or Permanent Residency, Aerospace business requirements, Manufacturing processes, XA MAPICS ERP system (end to end), Data models, Querywork, Data extraction techniques, Manufacturing, Logistics, Supply chain, Analytical role, Communication skills"
https://www.linkedin.com/jobs/view/sap-s2c-p2p-business-analyst-at-teledyne-technologies-incorporated-3797779556,"SAP MM/PP, SAP S/4HANA, SAP ERP, MES Integration, PLM Integration, US Government Contracting, SAP QM, SAP ECN, SAP WM, IT Software Standards, Project Management, Database Applications, System Development, Report Writing, Production Support, SAP Best Practices, Strong User Experience, Technical Configuration Knowledge, Business Process Knowledge, System Analysis, Problem Identification, CostEffective Solutions, Multidisciplinary Teams, Process Definition, Modifications, System Enhancements, User Requests, User Documentation, Training, Flexible Reporting, Data Analysis, Reporting Tools, Business Scenarios, SOPs"
https://www.linkedin.com/jobs/view/business-analyst-bangkok-based-relocation-provided-at-agoda-3748489776,"data analysis, data representation, data visualization, sql, data analytics, analytics, python, data mining, data science, r, tableau, analytical skills, databases, business analysis, business intelligence, microsoft sql server, data mining, pricing, flight"
https://www.linkedin.com/jobs/view/jde-business-analyst-supply-chain-at-laticrete-international-3775657763,"JDE, JDE E1, JDE Sales, JDE Distribution, EDI, SQL, VLookups, Data Analysis, UXone UDO, BIP Output, E1 Batch application, E1 Interactive Applications, Unit testing, Integration testing, AS IS Analysis, User Training, Testing, Data loading, Menu Creation, Version Creation, Setups Definition, Integration, Report Specs Preparation, Business Process Documentation, User Manuals, Analytical skills, Design skills, Technical skills, Information processing, Problemsolving skills, Solution proposing, Negotiation skills, ERP systems, Database user interface, Database management systems, Multitasking, Independent work, Teamwork, Agile, Flexible, Hybrid/Remote work, Extended hours during GoLives, Work in US EST time zone"
https://www.linkedin.com/jobs/view/loan-iq-business-analyst-at-dice-3805947582,"Business Analysis, Data Analysis, Data Management, Data Migration, Data Transformation, Data Validation, Database Design, Database Management, Data Quality, Data Integrity, Data Governance, Data Architecture, Data Warehousing, Data Mining, Data Visualization, Data Security, Data Integration, Data Modeling, Data Engineering, Data Science, Machine Learning, Artificial Intelligence, Cloud Computing, Big Data, SQL, SQL Server, Microsoft Access, Finastra DCT, Loan IQ, Syndication Lending, ACBS, AFS, Wells Fargo, API, ETL, Data Conversion, Data Cleansing, Data Profiling, Data Standardization, Data Harmonization, Data Reconciliation, Data Enrichment, Data Deduplication"
https://www.linkedin.com/jobs/view/business-analyst-cleared-at-latitude-inc-3787726606,"Portfolio Management, System Integration, Business Case Development, IT Infrastructure, Requirements Gathering, Solution Review Meetings, Basys Software Suite Implementation, Configuration, Testing, Troubleshooting, Training, Tableau, Business Intelligence, Data Analysis, Data Wrangling, Data Quality, Presentation, Dashboarding, Business Analysis, Process Improvement, Communications, Problem Identification, Challenge Analysis, Solution Recommendation, Consulting Techniques, Consulting Methods, QLIK, BI, Excel"
https://www.linkedin.com/jobs/view/it-financials-business-analyst-at-mccarthy-building-companies-inc-3793515864,"Business Analysis, Solution Design, Project Planning, Project Execution, Change Management, Internal/External Relationship Management, Financial Applications, Systems Analysis, Systems Delivery, Systems Support, Application and Reporting, Problem Solving, Verbal Communication, Written Communication, Project Timelines, Client Experience, Organizational Capabilities, Continuous Improvement"
https://www.linkedin.com/jobs/view/dynamics-365-f-o-business-analyst-at-the-custom-group-of-companies-3764087424,"D365 F&O, LCS administration, Agile, SharePoint, MS Flow, MS Azure Ad, SQL, Power BI, Microsoft Office, Data analysis, Programming, ERP workflows, System errors, Reporting, ITAR, U.S. Citizen or Green Card, Accuracy, Accountability, Communication, Ethical, Organized, Honesty, Reliability, Detail Oriented, Customer Oriented, Problem Solving"
https://www.linkedin.com/jobs/view/agile-business-analyst-lilly-research-labs-lrl-it-at-dice-3805947202,"Agile, Scrum, Veeva Vault, Clinical operations, Software development life cycle, JIRA, HP ALM, Software Quality Assurance, HTML, CSS"
https://www.linkedin.com/jobs/view/guidewire-business-analyst-senior-associate-at-pwc-3801103684,"Guidewire, Duck Creek, MajescoMastek, Exigen, CSC, One Shield, Kanban, Scrum, Scaled Agile Framework (SAFe), Policy administration, Claim management, Customer billing, Agency / customer portals, Reinsurance, Enterprise data warehouse, Document management systems, Process maps, Business requirements, Target Operating Models, Reporting structures, Process documentation, Project management, Risk management, Underwriting, Claims, Reinsurance, Business analysis, Systems analysis, Agile methodologies, Bachelor's degree, 2+ years of experience, Certification in Guidewire Duck Creek MajescoMastek Exigen CSC One Shield AICPCU ARM AIC AU ARe AINS CBAP or CCBA, Thorough knowledge of insurance industry, Thorough knowledge of insurance company operations, Thorough knowledge of insurance business applications, Ability to identify and address client needs, Ability to write and design process maps, Ability to prepare business requirements, Ability to assist in the development and implementation of Target Operating Models, Ability to coordinate project input, Ability to define reporting structures to management, Ability to document functions, Ability to write process documentation, Ability to make prompt and practical business decisions"
https://www.linkedin.com/jobs/view/it-business-analyst-at-dayton-freight-lines-inc-3264568519,"IT business analyst, Product backlog management, Scrum methodology, User story writing, User acceptance testing, Flowcharting, Context mapping, Release scheduling, Team meetings participation, Ethical and professional conduct, BS in MIS or related field, IT fundamentals knowledge, Team work, Time management, Analytical skills, Problemsolving skills, Written and verbal communication skills, Interpersonal skills"
https://www.linkedin.com/jobs/view/business-analyst-at-tata-consultancy-services-3800094058,"Business Analyst, FinTech, Payments, Swift  MT MX messages, ACH  NACHA formats, Securities messages, JIRA, Confluence, SQL, Data Analysis, Agile, Epics, Stories, Scrum/Sprint, Transformation programs"
https://www.linkedin.com/jobs/view/business-analyst-at-seven-hills-group-technologies-inc-3793664788,"Business Analyst, Oracle Financial domain, Oracle EBS Services, Contract or Inventory Modules, Order Management, Account Receivable, Install Base, Field Service, Agile/Scrum Process, Writing and executing test cases, Jira"
https://www.linkedin.com/jobs/view/financial-and-business-analyst-with-security-clearance-at-clearancejobs-3800151779,"Project Management, Navy Financial Analysis, Top Secret Clearance, Navy ERP, STARS, PBIS, Budget Management, Contract Management, RDDS, RDR3RDOCs, PRR, POM, PB, Writing, Reporting, Microsoft Office, Organization, Time Management, Presentation, Verbal Communication, Leadership, Flexibility, Resilience, Problem Solving, Consensus Building, Sensitivity, Confidentiality, Risk Management, Project Management Principles, Financial Reporting"
https://www.linkedin.com/jobs/view/netsuite-business-analyst-at-recruittalent-llc-3793679422,"NetSuite, WMS, Blueridge demand planning, Phocas BI, Avalara, SPS commerce, Airclic, Omnitracks, Systems analysis and design, Business process analysis and redesign, Writing business requirements documents, Creating and updating workflows, Data flows, System architectures documents, System design, Use cases, User stories, English language, Highjump, SAP, Oracle, VP of Operations"
https://www.linkedin.com/jobs/view/jd-edwards-business-analyst-at-laticrete-international-3736145034,"JDE Edwards, JDE Business Analyst, JDE E1 Order to Cash, JDE E1 Procure to Pay, JDE E1 Financials, JDE E1 Inventory, JDE E1 Shop floor, JDE E1 Manufacturing, SQL, Data extracts, VLookups, Data analysis, Unit testing, Integration testing, Upgrade projects, Migration projects, Integration projects, Troubleshooting, System administration, UXone UDO, BIP Output, E1 Batch application, E1 Interactive Applications, Menus, Versions, Processing options, User training, Problemsolving, Communication, Teamwork, Flexibility, Adaptability, Agile, Bachelor's degree in IT Computer Science Finance, 5 years of experience in ERP implementation, Experience with JDE World JDE E1, Experience with AS IS Analysis, Experience with Mapping JDE with existing systems, Experience with creating setups, Experience with User Training, Experience with Testing (unit and Integration), Experience with giving solutions to client issues, Experience with data loading, Experience with Creating Menus & Versions, Experience with Defining setups, Experience with Integration with other modules, Experience with Preparing and finalizing specs for reports, Experience with documenting Business Processes Setups and User Manuals"
https://www.linkedin.com/jobs/view/it-project-manager-sr-business-analyst-at-kalmbach-feeds-inc-3586408281,"Project Management, Business Analysis, Requirements Gathering, Functional Design, Testing, Change Management, Communication, Collaboration, Problem Solving, Analytical Skills, Organizational Skills, Project Life Cycle Management, Leadership, Agile, Technical Solutions, Business Processes, Project Planning, Project Scheduling, Functional Specifications, Test Scenarios, Systems Documentation, Training, Bachelor's Degree in Computer Science Information Systems or Business Administration, 35 Years' Experience in Designing Developing Implementing and Supporting Business Processes with Technical Solutions, Strong Organizational Skills, Familiarity with Project Management Tools and Methodologies, Experience Working Projects through the Full Project Life Cycle, Ability to Manage and Provide Leadership on Complex Projects, Effective Communication and Collaboration Skills, Ability to Build Relationships and Communicate with Technical and NonTechnical Team Members, SQL, Python, Jira, Confluence"
https://www.linkedin.com/jobs/view/business-analyst-iii-at-compunnel-inc-3804743383,"Product Management, Business Analysis, Data Analysis, Reporting, Microsoft Office Suite, PowerPoint, Excel, Presentation Skills, Communication Skills, Interpersonal Skills, ProblemSolving Skills, Ownership of Issues, Time Management, Multitasking, Bachelor's Degree, Bilingual (Spanish Portuguese or Mandarin)"
https://www.linkedin.com/jobs/view/jde-business-analyst-supply-chain-at-laticrete-international-3793064337,"Discrete & Lean Manufacturing, Product Data Management, Inventory Management, Shop Floor Management, Forecasting, Demand Planning, MRP & MPS, Material & Capacity Planning, Product Costing & Manufacturing Accounting, Quality Management, Procurement, ERP Implementation, Business Requirements & FitGap Analysis, Prototyping, Retrofitting of Modifications, System Configuration, Data Conversion & Integration Testing, Conference Room Pilot, Regression Testing, System Health Check, User Training & Development of Functional Design Documents, JDE Sales, Distribution, EDI, SQL Queries, Data Extracts, VLookups, Data Analysis, JDE E1  8.10 and above, JDE Finance, JDE Manufacturing, AS IS Analysis, JDE System Setup, User Training, Unit and Integration Testing, JDE Upgrade and Migration Projects, CrossFunctional Collaboration, Analytical Skills, Design Skills, Technical Skills, Complex ProblemSolving Skills, Solution Proposal and Negotiation Skills, ERP Systems Knowledge, Database User Interface Knowledge, Database Management Systems Knowledge, MultiTasking Skills, Independent Work Skills, Agile and Flexible Mindset, Teamwork Skills, Hybrid/Remote Work, Extended Hours during GoLives, Work in US EST Time Zone"
https://www.linkedin.com/jobs/view/remote-sr-financial-business-analyst-at-fresenius-medical-care-north-america-3791758566,"Business Analysis, Financial Planning, Accounting, Economic Research, Data Analysis, Data Integrity, Business Process Development, CostBenefit Analysis, Project Management, Microsoft Office Suite, SAP Systems, Business Warehouse (BW), Detail Orientation, Analytical Skills, Organizational Skills, Communication Skills, Presentation Skills"
https://www.linkedin.com/jobs/view/business-analyst-i-at-emory-healthcare-3793694950,"Information technology, Data analysis, Reporting, Project management, Problemsolving, Customer service, Professional communication, Teamwork, Organizational skills, Attention to detail, Compliance, Regulatory knowledge, Business intelligence, Strategic planning, Innovation, Information systems, Publication writing, Physical strength, Lifting, Carrying, Standing, Walking, Sitting, Computer work, Environmental awareness, Bloodborne pathogen exposure, Biohazardous waste, Chemicals, Fumes, Vapors, Communicable diseases, Electrical shock, Hot/Cold Temperatures, Indoor/Outdoor conditions, Latex, Lighting, Patient care, Radiation, Shift work, Travel"
https://www.linkedin.com/jobs/view/maximo-it-business-analyst-at-trisian-global-consulting-llc-3794206469,"Maximo, Business Analysis, Requirements Gathering, Technical Requirements, System Implementation, System Customization, System Maintenance, Project Management, Project Documentation, System Testing, System Troubleshooting, User Training, Continuous Improvement, Computer Science, Information Technology, Configuration, Integration, Analytical Skills, ProblemSolving Skills, Communication Skills, Interpersonal Skills, Teamwork Skills, Adaptability"
https://www.linkedin.com/jobs/view/it-business-analyst-atlanta-ga%C2%A0-hybrid-at-spanco-solutions-3747462911,"Business Analysis, Requirements Gathering, Scoping, Market Research, Stakeholder Management, Change Management, Process Improvement, Data Analysis, Agile Development, JAD Sessions, Use Cases, Flowcharts, System Modeling, Acceptance Criteria, Project Management, Workload Management, Time Tracking"
https://www.linkedin.com/jobs/view/business-analyste-h-f-at-lesjeudis-3788254393,"Business Analysis, Requirements Gathering, Functional Specifications, Solution Design, Communication, Problem Solving, Product Management, Functional Design, User Guides, Functional Support, Quality Assurance, Testing, Maintenance, Modeling Tools, Bachelor's Degree in Computer Science, Needs Analysis, English Proficiency"
https://au.linkedin.com/jobs/view/business-analyst-lead-financial-and-investment-at-port-of-townsville-limited-3792900490,"Data analysis, Market research, Financial modeling, Investment business cases, Budget preparation, Forecasting, Longterm financial planning, Stakeholder communication, Data interpretation, Advanced Excel, Enterprise Resource Planning (ERP) systems, Tertiary qualifications in business commerce finance or other related discipline, Current C Class drivers’ licence, National Police Check ​, Significant experience as a Business Analyst ideally working in a strategy and/or business development space, Experience in researching and applying commercial and analytical focus to drive strategic and sustainability priorities through strong advice analysis and insight, Experience in business case development, Sound knowledge of and experience associated with financial modelling and data analysis, Experience in or understanding of the maritime/ports industry transport/logistics industry and/or mining and agricultural industries to provide market intelligence interpretation and analysis, High level ability to perform investigative and research tasks within broad bounds of project objectives and prepare business cases submissions and reports, Provide support to Management and key stakeholders in the interpretation and understanding of analysed data, Ability to work effectively and flexibly set priorities and independently manage variable workloads, Excellent written and verbal communication skills interpersonal skills including the ability to influence outcomes in an organisation with multiple stakeholders and competing priorities in a changing environment, High level of competence in all Microsoft Office applications especially advanced excel and modelling skills, Significant experience in working with Enterprise Resource Planning (ERP) systems (e.g. Technology One Oracle or similar)"
https://www.linkedin.com/jobs/view/business-analyst-at-robert-half-3784857620,"Communication skills, Requirements elicitation, Business analysis, User stories, Use cases, Process flow diagrams, SQL queries, Agile methodology, Problemsolving skills, Adaptability, Flexibility, Proactiveness, Ownership, Bachelor's Degree in Computer Science Management Information Systems Business Administration, Word, Excel, PowerPoint, Visio, Jira"
https://www.linkedin.com/jobs/view/oracle-supply-chain-business-analyst-at-knowles-corporation-3783989460,"Oracle EBS, Order Management, Shipping, Purchasing, Inventory, PL/SQL, SQL Plus, Forms, Reports, Software Development, Software Support, Oracle AIM, SQL, Oracle OBIEE, Systems Analysis, Problem Solving, Presentation Skills, Interpersonal Skills, Facilitation, Task Prioritization, Written Communication, Oral Communication, Research, Collaboration, Teamwork, Multicultural Environment, CrossOrganizational Leadership"
https://www.linkedin.com/jobs/view/business-analyst-oracle-edm-at-ekodus-3778382477,"Oracle Cloud EDM, Business Analysis, Business Requirements Gathering, Technical Documentation, Business Requirement Documents (BRD), Jira, Agile Development, Scrum, UAT, QA Testing, Client Support, Tier 1 Support, Tier 2 Support, Tier 3 Support, Accounting/Finance, Computer Science, Agile Development, Analytical Skills, Organizational Skills, Work Ethic, Communication Skills, Presentation Skills, Written Skills, Verbal Skills, Attention to Detail, Problem Solving, Autonomous Work, Multitasking, Flexibility, Adaptability, Microsoft Office Suite, Oracle EDM, SAP ERP"
https://www.linkedin.com/jobs/view/software-development-business-analyst-project-manager-at-the-mcalear-group-3765444252,"Stakeholder engagement, Business requirements gathering and documentation, Prototyping, Project planning and management, Software development project management, Project milestones tracking, Project communication plan creation and implementation, Project status reporting, Analytical thinking, Problemsolving, Verbal communication, Written communication, Project management principles, Software development procedures and practices, Microsoft Outlook proficiency, Team motivation, Attention to detail, Bachelor's in Computer Science or relevant field, Three years of software project experience"
https://www.linkedin.com/jobs/view/business-analyst-lead-at-mantech-3792955094,"Business Intelligence, DevSecOps, SAFe, Agile, PMP, DoD IT, SQL, Product Management, Project Management"
https://au.linkedin.com/jobs/view/business-consultant-business-analyst-guidewire-general-insurance-domain-at-cognizant-3803940344,"Digital Business Consultant, Business Analyst, Digital Strategists, Digital Architects, Agile Coaches, Hypothesisbased problem solving, Design Thinking, Lean Start Up, Agile Delivery, Lean Six Sigma, PRINCE2, Guidewire, DuckCreek, Miro, Mural, Insurance Industry, General Insurance, Claims, Insurance Product Management, Business Strategy Frameworks, Contemporary Digital Methodologies, Process Improvement Methodologies, Project Delivery Methodologies, Problemsolving, Collaboration, Communication, Presentation Skills, Negotiation Skills, Teamwork, Strong Work Ethic, Adaptability, Time Management Skills, Client Focus, Analytical Skills, Writing Skills, Oral Communication Skills, Leadership Skills, Consulting Experience, Business Analysis Experience, Technology Analysis Experience, Industry Knowledge, Digital Transformation Experience, Workshop Facilitation Experience, Online Facilitation Tools Experience, Storytelling Skills, Prototyping Skills, Artefact Creation Skills, Six years of experience"
https://ca.linkedin.com/jobs/view/business-analyst-telecom-remote-at-software-international-3777342951,"Business Analysis, IT Transformation, Enterprise Applications, Business Requirements Gathering, Stakeholder Engagement, Data Mapping, Interface Mapping"
https://www.linkedin.com/jobs/view/business-analyst-at-tekintegral-3793691181,"Agile, Azure, AWS, CASB, Cloud data security, Data discovery, Data governance, Data inventory, Data labeling, Data loss prevention, Data protection, Data Protection & Governance program, Information rights management, Interpersonal skills, Microsoft Purview, MS Office, Project management, SQL"
https://au.linkedin.com/jobs/view/business-analyst-at-asr-recruitment-3799471752,"Business Analyst, ERP, Communication Systems, Business Requirements, ERP Solution Selection, Gap Analysis, Data Migration, Change Management, System Testing, Quality Assurance, System Rollout, System Optimization, Bachelor's Degree in Business or IT, Business Analyst Experience, Analytical Skills, Communication Skills, Project Management Experience, Business Analysis or ERP Certifications"
https://www.linkedin.com/jobs/view/senior-it-business-analyst-at-intellectt-inc-3793668126,"IT Business Analysis, Technical Documentation, Ecommerce Software Development, Quality Assurance, Azure Cloud, Medical Device Software, Regulatory Compliance, Software Lifecycle Management, CrossFunctional Collaboration, Communication Skills, Initiative and Problem Solving, Bachelor's Degree, 35 Years of Experience, 6+ Years of Experience (Optional)"
